States,Zone,Period,Year,temp_change,Baseline mean
Gujarat,West,Apr,1956,0.060000000000002274,30.33
Gujarat,West,May,1956,-0.0799999999999983,32.44
Gujarat,West,Jun,1956,-0.6000000000000014,31.68
Gujarat,West,Jul,1956,-1.7799999999999976,29.13
Gujarat,West,Aug,1956,-0.9200000000000017,28.01
Gujarat,West,Sep,1956,-0.48999999999999844,28.36
Gujarat,West,Oct,1956,-1.4100000000000001,28.43
Gujarat,West,Nov,1956,-1.3000000000000007,25.01
Gujarat,West,Dec,1956,-0.620000000000001,21.41
Gujarat,West,Annual,1956,-0.6499999999999986,26.97
Gujarat,West,Winter,1956,-0.41000000000000014,21.03
Gujarat,West,Summer,1956,0.07000000000000028,29.83
Gujarat,West,Monsoon,1956,-0.9499999999999993,29.3
Gujarat,West,Post Monsoon,1956,-1.1099999999999994,24.95
Haryana,North,Jan,1956,-0.16000000000000014,13.93
Haryana,North,Feb,1956,-0.21000000000000085,16.85
Haryana,North,Mar,1956,-0.35999999999999943,22.32
Haryana,North,Apr,1956,0.4299999999999997,28.37
Haryana,North,May,1956,2.1700000000000017,32.37
Haryana,North,Jun,1956,-0.10999999999999943,33.56
Haryana,North,Jul,1956,-1.4200000000000017,30.91
Haryana,North,Aug,1956,-0.6999999999999993,29.71
Haryana,North,Sep,1956,0.6699999999999982,29.16
Haryana,North,Oct,1956,-1.4600000000000009,26.14
Haryana,North,Nov,1956,-1.4399999999999977,20.36
Haryana,North,Dec,1956,-0.22000000000000064,15.5
Haryana,North,Annual,1956,-0.23000000000000043,24.93
Haryana,North,Winter,1956,-0.17999999999999972,15.39
Haryana,North,Summer,1956,0.7399999999999984,27.69
Haryana,North,Monsoon,1956,-0.39000000000000057,30.84
Haryana,North,Post Monsoon,1956,-1.0400000000000027,20.67
Himachal Pradesh,North,Jan,1956,-0.36,-0.14
Himachal Pradesh,North,Feb,1956,0.13000000000000012,1.44
Himachal Pradesh,North,Mar,1956,-0.3600000000000003,6.11
Himachal Pradesh,North,Apr,1956,0.5300000000000011,10.85
Himachal Pradesh,North,May,1956,2.379999999999999,14.09
Himachal Pradesh,North,Jun,1956,-0.10999999999999943,16.88
Himachal Pradesh,North,Jul,1956,-0.9200000000000017,17.5
Himachal Pradesh,North,Aug,1956,-0.6600000000000001,16.9
Himachal Pradesh,North,Sep,1956,0.7000000000000011,14.95
Himachal Pradesh,North,Oct,1956,-1.17,10.86
Himachal Pradesh,North,Nov,1956,-1.12,5.9
Himachal Pradesh,North,Dec,1956,-0.2799999999999998,2.32
Himachal Pradesh,North,Annual,1956,-0.11000000000000121,9.81
Himachal Pradesh,North,Winter,1956,-0.12,0.66
Himachal Pradesh,North,Summer,1956,0.8499999999999996,10.35
Himachal Pradesh,North,Monsoon,1956,-0.25,16.56
Himachal Pradesh,North,Post Monsoon,1956,-0.8600000000000003,6.36
India,,Jan,1956,-0.15000000000000213,17.53
India,,Feb,1956,-0.75,20.02
India,,Mar,1956,0.08999999999999986,24.28
India,,Apr,1956,0.3200000000000003,28.14
India,,May,1956,0.3999999999999986,30.25
India,,Jun,1956,-1.1500000000000021,29.46
India,,Jul,1956,-1.1700000000000017,27.26
India,,Aug,1956,-0.5500000000000007,26.59
India,,Sep,1956,-0.33999999999999986,26.46
India,,Oct,1956,-0.9800000000000004,25.05
India,,Nov,1956,-1.0500000000000007,21.44
India,,Dec,1956,-0.370000000000001,18.26
India,,Annual,1956,-0.46999999999999886,24.56
India,,Winter,1956,-0.4400000000000013,18.77
India,,Summer,1956,0.2699999999999996,27.56
India,,Monsoon,1956,-0.8000000000000007,27.44
India,,Post Monsoon,1956,-0.7999999999999972,21.58
Jharkhand,East,Jan,1956,0.060000000000002274,17.06
Jharkhand,East,Feb,1956,-1.1099999999999994,19.91
Jharkhand,East,Mar,1956,0.379999999999999,24.89
Jharkhand,East,Apr,1956,0.5899999999999999,29.5
Jharkhand,East,May,1956,0.5199999999999996,31.47
Jharkhand,East,Jun,1956,-1.889999999999997,30.49
Jharkhand,East,Jul,1956,-0.33999999999999986,27.73
Jharkhand,East,Aug,1956,-0.1700000000000017,27.41
Jharkhand,East,Sep,1956,-0.6799999999999997,27.12
Jharkhand,East,Oct,1956,-0.23000000000000043,25.36
Jharkhand,East,Nov,1956,-0.8500000000000014,21.18
Jharkhand,East,Dec,1956,0.0,17.47
Jharkhand,East,Annual,1956,-0.3099999999999987,24.97
Jharkhand,East,Winter,1956,-0.5299999999999976,18.49
Jharkhand,East,Summer,1956,0.5,28.62
Jharkhand,East,Monsoon,1956,-0.7699999999999996,28.19
Jharkhand,East,Post Monsoon,1956,-0.35999999999999943,21.34
Karnataka,South,Jan,1956,-0.48999999999999844,23.33
Karnataka,South,Feb,1956,-1.120000000000001,25.45
Karnataka,South,Mar,1956,-0.06999999999999673,28.08
Karnataka,South,Apr,1956,0.010000000000001563,29.75
Karnataka,South,May,1956,-0.7300000000000004,29.43
Karnataka,South,Jun,1956,-1.3399999999999999,26.69
Karnataka,South,Jul,1956,-1.4699999999999989,25.24
Karnataka,South,Aug,1956,-0.5500000000000007,25.02
Karnataka,South,Sep,1956,-0.7399999999999984,25.4
Karnataka,South,Oct,1956,-0.9800000000000004,25.47
Karnataka,South,Nov,1956,-0.5199999999999996,24.18
Karnataka,South,Dec,1956,-0.7199999999999989,23.0
Karnataka,South,Annual,1956,-0.7200000000000024,25.92
Karnataka,South,Winter,1956,-0.8000000000000007,24.39
Karnataka,South,Summer,1956,-0.259999999999998,29.08
Karnataka,South,Monsoon,1956,-1.0300000000000011,25.59
Karnataka,South,Post Monsoon,1956,-0.7300000000000004,24.21
Kerala,South,Jan,1956,-1.1000000000000014,25.39
Kerala,South,Feb,1956,-1.379999999999999,26.3
Kerala,South,Mar,1956,-0.6799999999999997,27.64
Kerala,South,Apr,1956,-0.370000000000001,28.43
Kerala,South,May,1956,-0.7699999999999996,27.79
Kerala,South,Jun,1956,-1.3299999999999983,25.99
Kerala,South,Jul,1956,-1.0599999999999987,25.22
Kerala,South,Aug,1956,-0.6900000000000013,25.37
Kerala,South,Sep,1956,-0.7199999999999989,25.82
Kerala,South,Oct,1956,-1.0199999999999996,25.98
Kerala,South,Nov,1956,-0.5400000000000027,25.78
Kerala,South,Dec,1956,-0.75,25.33
Kerala,South,Annual,1956,-0.8599999999999994,26.25
Kerala,South,Winter,1956,-1.2300000000000004,25.84
Kerala,South,Summer,1956,-0.5999999999999979,27.95
Kerala,South,Monsoon,1956,-0.9500000000000028,25.6
Kerala,South,Post Monsoon,1956,-0.7699999999999996,25.7
Lakshadweep,South,Jan,1956,-1.3000000000000007,27.1
Lakshadweep,South,Feb,1956,-1.3900000000000006,27.09
Lakshadweep,South,Mar,1956,-0.7600000000000016,27.76
Lakshadweep,South,Apr,1956,-0.5700000000000003,28.57
Lakshadweep,South,May,1956,-0.9400000000000013,28.34
Lakshadweep,South,Jun,1956,-1.2899999999999991,27.29
Lakshadweep,South,Jul,1956,-0.8999999999999986,27.0
Lakshadweep,South,Aug,1956,-0.6600000000000001,26.96
Lakshadweep,South,Sep,1956,-0.740000000000002,26.94
Lakshadweep,South,Oct,1956,-0.9899999999999984,27.29
Lakshadweep,South,Nov,1956,-0.6099999999999994,27.41
Lakshadweep,South,Dec,1956,-0.8299999999999983,27.43
Lakshadweep,South,Annual,1956,-0.9100000000000001,27.43
Lakshadweep,South,Winter,1956,-1.3399999999999999,27.09
Lakshadweep,South,Summer,1956,-0.75,28.22
Lakshadweep,South,Monsoon,1956,-0.9000000000000021,27.05
Lakshadweep,South,Post Monsoon,1956,-0.8099999999999987,27.38
Madhya Pradesh,Central,Jan,1956,0.23000000000000043,17.61
Madhya Pradesh,Central,Feb,1956,-0.5800000000000018,20.51
Madhya Pradesh,Central,Mar,1956,0.3999999999999986,25.62
Madhya Pradesh,Central,Apr,1956,0.41999999999999815,30.51
Madhya Pradesh,Central,May,1956,0.36999999999999744,33.61
Madhya Pradesh,Central,Jun,1956,-1.6099999999999994,31.96
Madhya Pradesh,Central,Jul,1956,-1.3599999999999994,27.75
Madhya Pradesh,Central,Aug,1956,-0.5299999999999976,26.56
Madhya Pradesh,Central,Sep,1956,-0.4400000000000013,26.93
Madhya Pradesh,Central,Oct,1956,-1.240000000000002,25.89
Madhya Pradesh,Central,Nov,1956,-1.740000000000002,21.92
Madhya Pradesh,Central,Dec,1956,-0.3099999999999987,18.4
Madhya Pradesh,Central,Annual,1956,-0.5399999999999991,25.61
Madhya Pradesh,Central,Winter,1956,-0.16999999999999815,19.06
Madhya Pradesh,Central,Summer,1956,0.3999999999999986,29.91
Madhya Pradesh,Central,Monsoon,1956,-0.9800000000000004,28.3
Madhya Pradesh,Central,Post Monsoon,1956,-1.1000000000000014,22.07
Maharashtra,West,Jan,1956,0.13000000000000256,22.04
Maharashtra,West,Feb,1956,-0.759999999999998,24.33
Maharashtra,West,Mar,1956,0.46999999999999886,28.05
Maharashtra,West,Apr,1956,0.33000000000000185,31.24
Maharashtra,West,May,1956,-0.5300000000000011,32.72
Maharashtra,West,Jun,1956,-1.4299999999999997,29.79
Maharashtra,West,Jul,1956,-1.5700000000000003,26.89
Maharashtra,West,Aug,1956,-0.5700000000000003,26.11
Maharashtra,West,Sep,1956,-0.7699999999999996,26.61
Maharashtra,West,Oct,1956,-1.0799999999999983,26.58
Maharashtra,West,Nov,1956,-1.0599999999999987,24.04
Maharashtra,West,Dec,1956,-0.5699999999999967,21.99
Maharashtra,West,Annual,1956,-0.620000000000001,26.7
Maharashtra,West,Winter,1956,-0.3200000000000003,23.19
Maharashtra,West,Summer,1956,0.08999999999999986,30.67
Maharashtra,West,Monsoon,1956,-1.0800000000000018,27.35
Maharashtra,West,Post Monsoon,1956,-0.8999999999999986,24.2
Manipur,North East,Jan,1956,-0.1999999999999993,13.44
Manipur,North East,Feb,1956,-0.34999999999999964,15.18
Manipur,North East,Mar,1956,0.35999999999999943,18.46
Manipur,North East,Apr,1956,0.5600000000000023,20.61
Manipur,North East,May,1956,-0.3099999999999987,21.83
Manipur,North East,Jun,1956,-0.8599999999999994,22.56
Manipur,North East,Jul,1956,-0.14000000000000057,22.82
Manipur,North East,Aug,1956,-0.17999999999999972,22.9
Manipur,North East,Sep,1956,-0.14999999999999858,22.82
Manipur,North East,Oct,1956,0.03999999999999915,21.36
Manipur,North East,Nov,1956,-0.16999999999999815,17.84
Manipur,North East,Dec,1956,-0.20000000000000107,14.74
Manipur,North East,Annual,1956,-0.14000000000000057,19.55
Manipur,North East,Winter,1956,-0.27000000000000135,14.31
Manipur,North East,Summer,1956,0.1999999999999993,20.3
Manipur,North East,Monsoon,1956,-0.33999999999999986,22.78
Manipur,North East,Post Monsoon,1956,-0.10999999999999943,17.98
Meghalaya,North East,Jan,1956,-0.0600000000000005,15.14
Meghalaya,North East,Feb,1956,-0.5500000000000007,17.14
Meghalaya,North East,Mar,1956,0.379999999999999,21.02
Meghalaya,North East,Apr,1956,0.40000000000000213,22.95
Meghalaya,North East,May,1956,0.17999999999999972,23.75
Meghalaya,North East,Jun,1956,-0.8399999999999999,24.75
Meghalaya,North East,Jul,1956,-0.35999999999999943,25.13
Meghalaya,North East,Aug,1956,-0.21999999999999886,25.43
Meghalaya,North East,Sep,1956,-0.1700000000000017,24.98
Meghalaya,North East,Oct,1956,0.129999999999999,23.55
Meghalaya,North East,Nov,1956,-0.05999999999999872,20.0
Meghalaya,North East,Dec,1956,-0.26000000000000156,16.5
Meghalaya,North East,Annual,1956,-0.120000000000001,21.7
Meghalaya,North East,Winter,1956,-0.3000000000000007,16.14
Meghalaya,North East,Summer,1956,0.3100000000000023,22.58
Meghalaya,North East,Monsoon,1956,-0.39000000000000057,25.07
Meghalaya,North East,Post Monsoon,1956,-0.07000000000000028,20.02
Mizoram,North East,Jan,1956,-0.009999999999999787,15.66
Mizoram,North East,Feb,1956,-0.6700000000000017,17.57
Mizoram,North East,Mar,1956,0.4299999999999997,21.09
Mizoram,North East,Apr,1956,0.41000000000000014,23.15
Mizoram,North East,May,1956,-0.4399999999999977,23.81
Mizoram,North East,Jun,1956,-0.8499999999999979,23.74
Mizoram,North East,Jul,1956,-0.21999999999999886,23.81
Mizoram,North East,Aug,1956,-0.2099999999999973,23.9
Mizoram,North East,Sep,1956,-0.3099999999999987,24.06
Mizoram,North East,Oct,1956,0.04999999999999716,23.1
Mizoram,North East,Nov,1956,-0.17999999999999972,20.06
Mizoram,North East,Dec,1956,-0.25,16.98
Mizoram,North East,Annual,1956,-0.17999999999999972,21.41
Mizoram,North East,Winter,1956,-0.33999999999999986,16.62
Mizoram,North East,Summer,1956,0.129999999999999,22.69
Mizoram,North East,Monsoon,1956,-0.3999999999999986,23.88
Mizoram,North East,Post Monsoon,1956,-0.129999999999999,20.05
Nagaland,North East,Jan,1956,-0.47000000000000064,12.64
Nagaland,North East,Feb,1956,-0.41999999999999993,14.26
Nagaland,North East,Mar,1956,0.19000000000000128,17.25
Nagaland,North East,Apr,1956,0.5,19.37
Nagaland,North East,May,1956,-0.05000000000000071,21.28
Nagaland,North East,Jun,1956,-0.7199999999999989,22.81
Nagaland,North East,Jul,1956,-0.2699999999999996,23.03
Nagaland,North East,Aug,1956,-0.2799999999999976,23.22
Nagaland,North East,Sep,1956,-0.10999999999999943,22.83
Nagaland,North East,Oct,1956,-0.08999999999999986,20.89
Nagaland,North East,Nov,1956,-0.120000000000001,17.03
Nagaland,North East,Dec,1956,-0.23000000000000043,13.83
Nagaland,North East,Annual,1956,-0.16999999999999815,19.04
Nagaland,North East,Winter,1956,-0.4399999999999995,13.45
Nagaland,North East,Summer,1956,0.21000000000000085,19.3
Nagaland,North East,Monsoon,1956,-0.33999999999999986,22.97
Nagaland,North East,Post Monsoon,1956,-0.14999999999999858,17.25
Orissa,East,Jan,1956,0.14000000000000057,20.06
Orissa,East,Feb,1956,-1.3399999999999999,22.93
Orissa,East,Mar,1956,0.29999999999999716,26.67
Orissa,East,Apr,1956,0.43000000000000327,29.74
Orissa,East,May,1956,-0.07000000000000028,31.41
Orissa,East,Jun,1956,-1.8599999999999994,29.91
Orissa,East,Jul,1956,-0.8099999999999987,27.24
Orissa,East,Aug,1956,-0.2699999999999996,26.98
Orissa,East,Sep,1956,-0.6600000000000001,27.19
Orissa,East,Oct,1956,-0.6600000000000001,26.03
Orissa,East,Nov,1956,-0.860000000000003,22.92
Orissa,East,Dec,1956,-0.05999999999999872,20.06
Orissa,East,Annual,1956,-0.4800000000000004,25.93
Orissa,East,Winter,1956,-0.6000000000000014,21.5
Orissa,East,Summer,1956,0.21999999999999886,29.27
Orissa,East,Monsoon,1956,-0.8999999999999986,27.83
Orissa,East,Post Monsoon,1956,-0.5300000000000011,23.01
Puducherry,South,Jan,1956,-0.8800000000000026,25.42
Puducherry,South,Feb,1956,-1.3399999999999999,26.38
Puducherry,South,Mar,1956,-0.5800000000000018,28.03
Puducherry,South,Apr,1956,-0.25,29.82
Puducherry,South,May,1956,-0.5600000000000023,31.1
Puducherry,South,Jun,1956,-1.3200000000000003,30.52
Puducherry,South,Jul,1956,-1.2600000000000016,29.53
Puducherry,South,Aug,1956,-0.7200000000000024,28.96
Puducherry,South,Sep,1956,-0.7699999999999996,28.73
Puducherry,South,Oct,1956,-1.0199999999999996,27.88
Puducherry,South,Nov,1956,-0.4700000000000024,26.6
Puducherry,South,Dec,1956,-0.7300000000000004,25.67
Puducherry,South,Annual,1956,-0.8299999999999983,28.22
Puducherry,South,Winter,1956,-1.1099999999999994,25.9
Puducherry,South,Summer,1956,-0.4599999999999973,29.65
Puducherry,South,Monsoon,1956,-1.0199999999999996,29.44
Puducherry,South,Post Monsoon,1956,-0.7399999999999984,26.72
Punjab,North,Jan,1956,-0.15000000000000036,12.98
Punjab,North,Feb,1956,-0.02999999999999936,15.84
Punjab,North,Mar,1956,-0.41000000000000014,21.11
Punjab,North,Apr,1956,0.4299999999999997,27.2
Punjab,North,May,1956,2.5199999999999996,31.59
Punjab,North,Jun,1956,-0.030000000000001137,33.61
Punjab,North,Jul,1956,-1.1899999999999977,31.36
Punjab,North,Aug,1956,-0.879999999999999,30.32
Punjab,North,Sep,1956,0.75,29.32
Punjab,North,Oct,1956,-1.1999999999999993,25.62
Punjab,North,Nov,1956,-1.2100000000000009,19.36
Punjab,North,Dec,1956,-0.07000000000000028,14.48
Punjab,North,Annual,1956,-0.11999999999999744,24.4
Punjab,North,Winter,1956,-0.08999999999999986,14.41
Punjab,North,Summer,1956,0.8399999999999999,26.64
Punjab,North,Monsoon,1956,-0.3299999999999983,31.15
Punjab,North,Post Monsoon,1956,-0.8300000000000018,19.82
Rajasthan,North,Jan,1956,-0.14999999999999858,15.62
Rajasthan,North,Feb,1956,-0.3999999999999986,18.65
Rajasthan,North,Mar,1956,-0.23999999999999844,24.31
Rajasthan,North,Apr,1956,0.08000000000000185,29.79
Rajasthan,North,May,1956,1.3099999999999952,33.38
Rajasthan,North,Jun,1956,-0.36999999999999744,33.5
Rajasthan,North,Jul,1956,-1.7300000000000004,30.62
Rajasthan,North,Aug,1956,-0.9899999999999984,29.16
Rajasthan,North,Sep,1956,0.16999999999999815,29.01
Rajasthan,North,Oct,1956,-1.5400000000000027,27.03
Rajasthan,North,Nov,1956,-1.629999999999999,21.79
Rajasthan,North,Dec,1956,-0.21999999999999886,17.16
Rajasthan,North,Annual,1956,-0.46999999999999886,25.83
Rajasthan,North,Winter,1956,-0.28000000000000114,17.14
Rajasthan,North,Summer,1956,0.379999999999999,29.16
Rajasthan,North,Monsoon,1956,-0.7300000000000004,30.57
Rajasthan,North,Post Monsoon,1956,-1.129999999999999,21.99
Sikkim,North East,Jan,1956,-0.3600000000000003,-3.75
Sikkim,North East,Feb,1956,-0.8000000000000003,-2.44
Sikkim,North East,Mar,1956,0.1299999999999999,1.1
Sikkim,North East,Apr,1956,0.9399999999999995,4.58
Sikkim,North East,May,1956,1.25,7.66
Sikkim,North East,Jun,1956,-0.4299999999999997,10.61
Sikkim,North East,Jul,1956,-0.5599999999999987,11.19
Sikkim,North East,Aug,1956,-0.3200000000000003,10.94
Sikkim,North East,Sep,1956,-0.2599999999999998,9.5
Sikkim,North East,Oct,1956,0.1299999999999999,5.58
Sikkim,North East,Nov,1956,-0.05999999999999983,1.14
Sikkim,North East,Dec,1956,-0.3600000000000001,-1.84
Sikkim,North East,Annual,1956,-0.05999999999999961,4.52
Sikkim,North East,Winter,1956,-0.5800000000000001,-3.1
Sikkim,North East,Summer,1956,0.7699999999999996,4.45
Sikkim,North East,Monsoon,1956,-0.39000000000000057,10.56
Sikkim,North East,Post Monsoon,1956,-0.09000000000000008,1.62
Tamil Nadu,South,Jan,1956,-1.0199999999999996,24.74
Tamil Nadu,South,Feb,1956,-1.4000000000000021,26.05
Tamil Nadu,South,Mar,1956,-0.6400000000000006,27.95
Tamil Nadu,South,Apr,1956,-0.3099999999999987,29.68
Tamil Nadu,South,May,1956,-0.629999999999999,30.02
Tamil Nadu,South,Jun,1956,-1.3099999999999987,28.93
Tamil Nadu,South,Jul,1956,-1.1899999999999977,28.08
Tamil Nadu,South,Aug,1956,-0.6900000000000013,27.76
Tamil Nadu,South,Sep,1956,-0.7300000000000004,27.67
Tamil Nadu,South,Oct,1956,-1.0700000000000003,26.88
Tamil Nadu,South,Nov,1956,-0.5,25.62
Tamil Nadu,South,Dec,1956,-0.740000000000002,24.69
Tamil Nadu,South,Annual,1956,-0.8500000000000014,27.34
Tamil Nadu,South,Winter,1956,-1.2099999999999973,25.4
Tamil Nadu,South,Summer,1956,-0.5299999999999976,29.22
Tamil Nadu,South,Monsoon,1956,-0.9800000000000004,28.11
Tamil Nadu,South,Post Monsoon,1956,-0.7699999999999996,25.73
Tripura,North East,Jan,1956,-0.120000000000001,17.91
Tripura,North East,Feb,1956,-0.7800000000000011,20.26
Tripura,North East,Mar,1956,0.4400000000000013,24.47
Tripura,North East,Apr,1956,0.3299999999999983,26.71
Tripura,North East,May,1956,-0.23000000000000043,27.31
Tripura,North East,Jun,1956,-0.9599999999999973,27.47
Tripura,North East,Jul,1956,-0.259999999999998,27.52
Tripura,North East,Aug,1956,-0.21999999999999886,27.7
Tripura,North East,Sep,1956,-0.33000000000000185,27.66
Tripura,North East,Oct,1956,0.07000000000000028,26.45
Tripura,North East,Nov,1956,-0.18999999999999773,22.9
Tripura,North East,Dec,1956,-0.25,19.22
Tripura,North East,Annual,1956,-0.2099999999999973,24.63
Tripura,North East,Winter,1956,-0.4499999999999993,19.09
Tripura,North East,Summer,1956,0.17999999999999972,26.16
Tripura,North East,Monsoon,1956,-0.4400000000000013,27.59
Tripura,North East,Post Monsoon,1956,-0.129999999999999,22.86
Uttar Pradesh,Central,Jan,1956,-0.019999999999999574,15.53
Uttar Pradesh,Central,Feb,1956,-0.3299999999999983,18.49
Uttar Pradesh,Central,Mar,1956,0.1999999999999993,24.03
Uttar Pradesh,Central,Apr,1956,0.75,29.72
Uttar Pradesh,Central,May,1956,1.3500000000000014,32.97
Uttar Pradesh,Central,Jun,1956,-1.2300000000000004,33.17
Uttar Pradesh,Central,Jul,1956,-0.9200000000000017,30.07
Uttar Pradesh,Central,Aug,1956,-0.4299999999999997,29.16
Uttar Pradesh,Central,Sep,1956,-0.14000000000000057,28.86
Uttar Pradesh,Central,Oct,1956,-1.0899999999999999,26.52
Uttar Pradesh,Central,Nov,1956,-1.5500000000000007,21.53
Uttar Pradesh,Central,Dec,1956,-0.379999999999999,16.8
Uttar Pradesh,Central,Annual,1956,-0.3099999999999987,25.57
Uttar Pradesh,Central,Winter,1956,-0.1700000000000017,17.01
Uttar Pradesh,Central,Summer,1956,0.7600000000000016,28.91
Uttar Pradesh,Central,Monsoon,1956,-0.6799999999999997,30.32
Uttar Pradesh,Central,Post Monsoon,1956,-1.0100000000000016,21.62
Uttarakhand,Central,Jan,1956,-0.10000000000000053,4.9
Uttarakhand,Central,Feb,1956,-0.16999999999999993,6.74
Uttarakhand,Central,Mar,1956,-0.15000000000000036,11.18
Uttarakhand,Central,Apr,1956,0.6300000000000008,15.97
Uttarakhand,Central,May,1956,2.080000000000002,18.95
Uttarakhand,Central,Jun,1956,-0.4200000000000017,20.37
Uttarakhand,Central,Jul,1956,-1.0399999999999991,19.68
Uttarakhand,Central,Aug,1956,-0.5299999999999976,19.31
Uttarakhand,Central,Sep,1956,0.46999999999999886,17.89
Uttarakhand,Central,Oct,1956,-1.2199999999999989,14.62
Uttarakhand,Central,Nov,1956,-1.3399999999999999,10.3
Uttarakhand,Central,Dec,1956,-0.3700000000000001,6.9
Uttarakhand,Central,Annual,1956,-0.17999999999999972,13.9
Uttarakhand,Central,Winter,1956,-0.1299999999999999,5.82
Uttarakhand,Central,Summer,1956,0.8499999999999996,15.37
Uttarakhand,Central,Monsoon,1956,-0.379999999999999,19.31
Uttarakhand,Central,Post Monsoon,1956,-0.9799999999999986,10.61
West Bengal,East,Jan,1956,-0.0799999999999983,18.47
West Bengal,East,Feb,1956,-1.2100000000000009,21.2
West Bengal,East,Mar,1956,0.1999999999999993,25.87
West Bengal,East,Apr,1956,0.38000000000000256,29.15
West Bengal,East,May,1956,0.16000000000000014,30.02
West Bengal,East,Jun,1956,-1.490000000000002,29.64
West Bengal,East,Jul,1956,-0.34999999999999787,28.49
West Bengal,East,Aug,1956,-0.21000000000000085,28.44
West Bengal,East,Sep,1956,-0.5499999999999972,28.22
West Bengal,East,Oct,1956,-0.08999999999999986,26.88
West Bengal,East,Nov,1956,-0.5899999999999999,23.02
West Bengal,East,Dec,1956,-0.08999999999999986,19.23
West Bengal,East,Annual,1956,-0.3299999999999983,25.72
West Bengal,East,Winter,1956,-0.639999999999997,19.83
West Bengal,East,Summer,1956,0.23999999999999844,28.35
West Bengal,East,Monsoon,1956,-0.6499999999999986,28.7
West Bengal,East,Post Monsoon,1956,-0.25,23.04
Andaman and Nicobar,South,Jan,1957,-0.639999999999997,26.15
Andaman and Nicobar,South,Feb,1957,-0.7000000000000028,26.35
Andaman and Nicobar,South,Mar,1957,-0.5300000000000011,27.16
Andaman and Nicobar,South,Apr,1957,0.10999999999999943,28.27
Andaman and Nicobar,South,May,1957,1.240000000000002,27.9
Andaman and Nicobar,South,Jun,1957,0.28999999999999915,27.16
Andaman and Nicobar,South,Jul,1957,0.0,26.81
Andaman and Nicobar,South,Aug,1957,0.07000000000000028,26.82
Andaman and Nicobar,South,Sep,1957,0.0,26.68
Andaman and Nicobar,South,Oct,1957,-0.07000000000000028,26.86
Andaman and Nicobar,South,Nov,1957,0.33999999999999986,27.07
Andaman and Nicobar,South,Dec,1957,0.6799999999999997,26.63
Andaman and Nicobar,South,Annual,1957,0.07000000000000028,26.99
Andaman and Nicobar,South,Winter,1957,-0.6700000000000017,26.25
Andaman and Nicobar,South,Summer,1957,0.2699999999999996,27.78
Andaman and Nicobar,South,Monsoon,1957,0.08999999999999986,26.87
Andaman and Nicobar,South,Post Monsoon,1957,0.3200000000000003,26.85
Andhra Pradesh,South,Jan,1957,0.030000000000001137,23.33
Andhra Pradesh,South,Feb,1957,-0.9299999999999997,25.87
Andhra Pradesh,South,Mar,1957,-1.5400000000000027,28.87
Andhra Pradesh,South,Apr,1957,-0.9599999999999973,31.49
Andhra Pradesh,South,May,1957,-0.6000000000000014,32.88
Andhra Pradesh,South,Jun,1957,0.10999999999999943,30.61
Andhra Pradesh,South,Jul,1957,-0.5399999999999991,28.3
Andhra Pradesh,South,Aug,1957,-0.620000000000001,27.75
Andhra Pradesh,South,Sep,1957,0.03999999999999915,27.84
Andhra Pradesh,South,Oct,1957,0.240000000000002,26.93
Andhra Pradesh,South,Nov,1957,-0.029999999999997584,24.65
Andhra Pradesh,South,Dec,1957,0.4499999999999993,22.95
Andhra Pradesh,South,Annual,1957,-0.35999999999999943,27.62
Andhra Pradesh,South,Winter,1957,-0.45000000000000284,24.6
Andhra Pradesh,South,Summer,1957,-1.0299999999999976,31.08
Andhra Pradesh,South,Monsoon,1957,-0.259999999999998,28.63
Andhra Pradesh,South,Post Monsoon,1957,0.2099999999999973,24.85
Arunachal Pradesh,North East,Jan,1957,0.14000000000000057,11.12
Arunachal Pradesh,North East,Feb,1957,-1.4399999999999995,13.03
Arunachal Pradesh,North East,Mar,1957,-0.7300000000000004,16.07
Arunachal Pradesh,North East,Apr,1957,0.129999999999999,18.61
Arunachal Pradesh,North East,May,1957,-0.740000000000002,21.14
Arunachal Pradesh,North East,Jun,1957,-0.41000000000000014,23.18
Arunachal Pradesh,North East,Jul,1957,0.1700000000000017,23.59
Arunachal Pradesh,North East,Aug,1957,-0.10999999999999943,23.73
Arunachal Pradesh,North East,Sep,1957,0.2700000000000031,22.74
Arunachal Pradesh,North East,Oct,1957,-1.2300000000000004,20.09
Arunachal Pradesh,North East,Nov,1957,-0.3600000000000012,15.73
Arunachal Pradesh,North East,Dec,1957,-0.16999999999999993,12.26
Arunachal Pradesh,North East,Annual,1957,-0.370000000000001,18.44
Arunachal Pradesh,North East,Winter,1957,-0.6500000000000004,12.08
Arunachal Pradesh,North East,Summer,1957,-0.4400000000000013,18.6
Arunachal Pradesh,North East,Monsoon,1957,-0.019999999999999574,23.31
Arunachal Pradesh,North East,Post Monsoon,1957,-0.5900000000000016,16.03
Assam,North East,Jan,1957,0.05999999999999872,16.19
Assam,North East,Feb,1957,-1.2899999999999991,18.32
Assam,North East,Mar,1957,-0.8500000000000014,21.92
Assam,North East,Apr,1957,0.5300000000000011,23.95
Assam,North East,May,1957,-0.10000000000000142,25.42
Assam,North East,Jun,1957,-0.21999999999999886,26.86
Assam,North East,Jul,1957,0.1999999999999993,27.21
Assam,North East,Aug,1957,0.120000000000001,27.45
Assam,North East,Sep,1957,0.3000000000000007,26.82
Assam,North East,Oct,1957,-0.8100000000000023,24.96
